,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
9305,40,Nov 87,B. Hanumanta Rau,"G.B.M. Zerr
Prof Mukhopâdhyây","49
49","Feb 96
Feb 96","65
65",41
9306,40,Nov 87,Ignacio Beyens,Ignacio Beyens,xx,xx,54,41
9307,40,Nov 87,R.W. Genese,R.W. Genese,41,Jan 88,49,43
9308,40,Nov 87,Nilkantha Sarkar,Frances E. Cave,57,Dec 04,82,17
9309,40,Nov 87,W.H.H. Hudson,S. Sircom,55,Aug 02,78,17
9310,40,Nov 87,Satis Chandra Ray,"D. Watson
Prof. Gopalachari","46
xx","Oct 93
xx","60
60",17
9311,40,Nov 87,Mahendra Nath Ray,,54,U 09/01,,61
9312,40,Nov 87,E. Bordage,,,,,41
9313,40,Nov 87,A.M. Nash,,,,,41
9314,40,Nov 87,Beni Madhav Sarkar,"R.F. Davis
D. Watson","xx
xx","xx
xx","49
49",22
9315,40,Nov 87,Asutosh Mukhopâdhyây,R. Swaminatha Aiyar,41,Mar 88,49,44
9316,40,Nov 87,J. Wolstenholme,J.W. Sharpe,41,Jan 88,49,44
9317,40,Nov 87,Editor,,,,,13
9318,40,Nov 87,Elizabeth Blackwood,"H.J. Woodall
M. Bhattacharya","47
xx","Sep 94
xx","62
62",55
9319,40,Nov 87,M. Bhattacharya,"R.F. Davis
W.J. Barton","xx
xx","xx
xx","49
49",61
9320,40,Nov 87,Isabel Maddison,"Prince C. de Polignac
Prof. Schoute","41
41","Jan 88
Jan 88","49
49",41
9321,40,Nov 87,D. Biddle,,60,U 09/07,,17
9322,40,Nov 87,Capt. H. Brocard,,,,,41
9323,40,Nov 87,Émile Vigarié,R.F. Davis,xx,xx,48,41
9324,40,Nov 87,T.C. Simmons,"J. Wolstenholme
J.W. Sharpe","41
41","Jan 88
Jan 88","49
49",53
9325,40,Nov 87,S. Tebay,"D. Edwardes
P. de Polignac","xx
xx","xx
xx","49
49",46
9326,40,Nov 87,J. Brill,,,,,41
9327,40,Nov 87,F.R.J. Hervey,"R.F. Davis
G.G. Storr","xx
xx","xx
xx","49
49",44
9328,40,Nov 87,W.J. Greenstreet,H.J. Woodall,48,Feb 95,63,52
9329,40,Nov 87,R.F. Davis,R.F. Davis,41,Jul 88,50,2
9330,40,Nov 87,J. O’Byrne Croke,J. O’Byrne Croke,xx,xx,50,41
9331,40,Nov 87,A.R. Johnson,S. Sircom,xx,xx,53,61
9332,40,Nov 87,G.S. Carr,R.F. Davis,xx,xx,48,41
9333,40,Nov 87,G.H. Bryan,R.F. Davis,xx,xx,48,44
9334,40,Nov 87,H.L. Orchard,"H.J. Woodall
B. Chakravarti","xx
xx","xx
xx","62
62",6
9335,40,Nov 87,N’Importe,R.F. Davis,xx,xx,48,41
9336,40,Nov 87,Prof. Morley,A.M. Nash,43,May 90,53,79
9337,40,Nov 87,W.J.C. Sharp,"R. Knowles
F.P. Matz","41
41","Feb 88
Feb 88","49
49",10
9338,40,Nov 87,A. Russell,J.W. Sharpe,xx,xx,49,51
9339,40,Nov 87,W.S.B. Woolhouse,,,,,41
9340,40,Nov 87,R. Knowles,G.G. Morrice,41,Mar 88,49,41
9341,40,Nov 87,A.R. Johnson,,,,,44
9342,40,Nov 87,Asparagus,R.F. Davis,xx,xx,48,48
9343,,MISSING,,,,,,
9344,40,Dec 87,J.J. Sylvester,,,,,44
9345,40,Dec 87,S. Haughton,,57,U 03/04,,18
9346,40,Dec 87,J. Neuberg,C.E. Youngman,61,Apr 08,89,41
9347,40,Dec 87,J. Wolstenholme,,,,,46
9348,40,Dec 87,Beni Madhav Sarkar,"H.J. Woodall
Prof. Aiyar","47
xx","Sep 94
xx","62
62",76
9349,40,Dec 87,Satis Chandra Ray,,,,,17
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
9350,40,Dec 87,F.X. de Wachter,Prof. Ignacio Beyens,41,May 88,49,13
9351,40,Dec 87,E. Bordage,S. Ganguli,59,Apr 06,85,61
9352,40,Dec 87,W.H.H. Hudson,"R.W.D. Christie
G.G. Storr","xx
xx","xx
xx","49
49",3
9353,40,Dec 87,Asutosh Mukhopâdhyây,"R.F. Davis
W.P. Casey","xx
xx","xx
xx","49
49",41
9354,40,Dec 87,Mahendra Nath Ray,J. O’Byrne Croke,xx,xx,49,25
9355,40,Dec 87,A.M. Nash,A.M. Nash,41,Aug 88,50,12
9356,40,Dec 87,R.W. Genese,"R.W. Genese
S. Sircom","41
41","Dec 88
Dec 88","50
50",43
9357,40,Dec 87,Editor,,,,,14
9358,40,Dec 87,Capt. H. Brocard,,,,,48
9359,40,Dec 87,J. O’Byrne Croke,"H. Fortey
D. Biddle","xx
xx","xx
xx","49
49",44
9360,40,Dec 87,R. Curtis,J. O’Byrne Croke,xx,xx,49,46
9361,40,Dec 87,F.R.J. Hervey,"R.F. Davis
D. Biddle","xx
xx","xx
xx","49
49",41
9362,40,Dec 87,D. Biddle,,,,,11
9363,40,Dec 87,T.C. Simmons,T.C. Simmons,47,Jul 94,62,8
9364,40,Dec 87,W.J. Greenstreet,"R.F. Davis
W.J. Barton","xx
xx","xx
xx","49
49",61
9365,40,Dec 87,W.J. Barton,"H. Fortey
C.E. Williams","41
41","Jun 88
Jun 88","49
49",22
9366,40,Dec 87,Asparagus,"T. Galliers
G.G. Storr","xx
xx","xx
xx","51
51",86
9367,40,Dec 87,F. Morley,"I. Arnold
W.P. Casey
D. Biddle
D. Biddle (2ndSol)","51
xx
xx
xx","May 98
xx
xx
xx","69
49
49
51",41
9368,40,Dec 87,G.H. Bryan,"G.H. Bryan
Sarah Marks","xx
xx","xx
xx","50
50",17
9369,40,Dec 87,W.J.C. Sharp,Prof. Ignacio Beyens,41,Apr 88,49,10
9370,40,Dec 87,Émile Vigarié,,,,,41
9371,40,Dec 87,J. Brill,"S. Sircom
H. Fortey","xx
xx","xx
xx","49
49",41
9372,40,Dec 87,A. Russell,A. Russell,xx,xx,50,6
9373,40,Dec 87,A.R. Johnson,,,,,46
9374,40,Dec 87,G.S. Carr,,,,,16
9375,40,Dec 87,H.L. Orchard,H.J. Woodall,xx,xx,70,61
9376,40,Dec 87,A.E. Thomas,S. Sircom,41,May 88,49,22
9377,40,Dec 87,R. Knowles,"T. Galliers
G.G. Storr","xx
xx","xx
xx","51
51",87
9378,40,Dec 87,J.J. Milne,"C.E. Williams
R. Knowles","41
41","Feb 88
Feb 88","49
49",45
9379,40,Dec 87,R.W.D. Christie,"D. Biddle
Maj-Gen P. O’Connell","xx
xx","xx
xx","48
48",1
9380,40,Dec 87,"J. O’Regan
Sarah Marks","C.E. Williams
R. Knowles","41
41","Apr 88
Apr 88","49
49",48
9381,41,Jan 88,J.J. Sylvester,R.W. Genese,41,Mar 88,49,9
9382,41,Jan 88,S. Haughton,,55,U 05/02,,15
9383,41,Jan 88,W.H.H. Hudson,,,,,15
9384,41,Jan 88,E. Bordage,"Eleanor Robinson
G.G. Storr","41
41","Apr 88
Apr 88","49
49",22
9385,41,Jan 88,H. Plamenewski,,,,,19
9386,41,Jan 88,J. Neuberg,"R.W. Genese
Prof. Ignacio Beyens","41
41","Mar 88
Mar 88","49
49",41
9387,41,Jan 88,R. Swaminatha Aiyar,R. Swaminatha Aiyar,41,Sep 88,50,6
9388,41,Jan 88,A.M. Nash,"H. Bateman
A.M. Nesbitt
K.J. Sanjána","57
57
57","Jul 04
Jul 04
Jul 04","82
82
82",45
9389,41,Jan 88,B. Hanumanta Rau,"J. Young
A.M. Nash
Prof. Ignacio Beyens","41
41
xx","Jun 88
Jun 88
xx","49
49
50",22
9390,41,Jan 88,"P. Data
N’Importe","G.G. Storr
J. Young","41
41","Jun 88
Jun 88","49
49",41
9391,41,Jan 88,Satis Chandra Ray,"J. Young
G.G. Storr","41
41","Apr 88
Apr 88","49
49",41
9492,41,Jan 88,R.W. Genese,J. Wolstenholme,41,Apr 88,49,44
9493,41,Jan 88,R. Swaminatha Aiyar,,,,,9
9394,41,Jan 88,P.H. Schoute,P.H. Schoute,xx,xx,50,44
9395,41,Jan 88,Asutosh Mukhopâdhyây,,56,U 05/03,,6
9396,41,Jan 88,J. Wolstenholme,C.E. Youngman,64,Dec 11,96,84
9397,41,Jan 88,The Editor,,,,,22
9398,41,Jan 88,A.E. Jolliffe,"F.P. Matz
Prof. Ignacio Beyens","xx
xx","xx
xx","50
50",61
9399,41,Jan 88,W.J.C. Sharp,,,,,46
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
9400,41,Jan 88,D. Biddle,,,,,41
9401,41,Jan 88,J. Brill,"W.S. Foster
Sarah Marks","xx
xx","xx
xx","49
49",61
9402,41,Jan 88,C.M. Goodyear,"G.B.M. Zerr
Prof. Ignacio Beyens","xx
xx","xx
xx","59
59",62
9403,41,Jan 88,Rusticus,"A. Macfarlane
D. Biddle","41
41","Jun 88
Jun 88","49
49",7
9404,41,Jan 88,T.C. Simmons,G.B.M. Zerr,45,Oct 92,58,48
9405,41,Jan 88,R. Knowles,"Abinash Basu
Prof. Ignacio Beyens","xx
xx","xx
xx","50
50",87
9406,41,Jan 88,W.J. Barton,"Prof. Emmerich
E. Lampe","41
43","Apr 88
Aug 90","49
54",41
9407,41,Jan 88,W.J. Greenstreet,"R. Knowles
Sarah Marks","41
41","Jun 88
Jun 88","49
49",41
9408,41,Jan 88,Artemas Martin,,,,,14
9409,41,Jan 88,F.R.J. Hervey,"R. Knowles
B. Chakravarti","41
41","Aug 88
Aug 88","50
50",48
9410,41,Jan 88,A.E. Thomas,R.F. Davis,41,Jun 88,49,61
9411,41,Jan 88,Asparagus,Asparagus,42,Apr 89,51,79
9412,41,Jan 88,A.R. Johnson,"A.H. Curtis
G.G. Storr","xx
xx","xx
xx","49
49",45
9413,41,Jan 88,"J. O’Regan
J. O’Byrne Croke","D. Thomas
R. Knowles","41
41","May 88
May 88","49
49",41
9414,41,Jan 88,R.W.D. Christie,"Prof. Ignacio Beyens
D. Watson","41
41","Apr 88
Apr 88","49
49",9
9415,41,Jan 88,E.W. Rees,E.W. Rees,41,Nov 88,50,41
9416,41,Jan 88,J. O’Byrne Croke,"A.H. Curtis
Prof. Ignacio Beyens","xx
xx","xx
xx","49
49",41
9417,41,Jan 88,H.L. Orchard,"D. Biddle
B.F. Finkel","xx
xx","xx
xx","50
50",22
9418,41,Feb 88,J.J. Sylvester,W.S. Foster,41,Apr 88,49,9
9419,41,Feb 88,S. Haughton,,,,,11
9420,41,Feb 88,Asutosh Mukhopâdhyây,,,,,46
9421,41,Feb 88,W.H.H. Hudson,"Abinash Basu
Prof. Ignacio. Beyens","41
41","Oct 88
Oct 88","50
50",18
9422,41,Feb 88,E. Bordage,"J. McMahon
R. Knowles","xx
xx","xx
xx","51
51",41
9423,41,Feb 88,J. Neuberg,"F.X. de Wachter
P.H. Schoute","41
41","Apr 88
Apr 88","49
49",13
9424,41,Feb 88,A.M. Nash,,,,,41
9425,41,Feb 88,B. Hanumanta Rau,"Prof. Aiyar
Rosa Whapham","41
41","Jun 88
Jun 88","49
49",61
9426,41,Feb 88,Satis Chandra Ray,Prof. Madhavarao,xx,xx,50,6
9427,41,Feb 88,R.W. Genese,"W.P. Casey
F.P. Matz","41
41","Apr 88
Apr 88","49
49",41
9428,41,Feb 88,W.P. Casey,"W.P. Casey
Prof. Ignacio Beyens","41
41","Oct 88
Oct 88","50
50",41
9429,41,Feb 88,P.H. Schoute,,,,,23
9430,41,Feb 88,J. Wolstenholme,Swaminatha Aiyar,41,May 88,49,75
9431,41,Feb 88,Byomakesa Chakravarti,"W.P. Casey
Fannie Jackson","xx
xx","xx
xx","50
50",41
9432,41,Feb 88,The Editor,James McMahon,xx,xx,50,44
9433,41,Feb 88,G. Heppel,W.S. Foster,41,May 88,49,41
9434,41,Feb 88,W.J.C. Sharp,H.J. Woodall,xx,xx,70,11
9435,41,Feb 88,D. Biddle,,,,,91
9436,41,Feb 88,W. Gallatly,P.H. Schoute,41,Apr 88,49,15
9437,41,Feb 88,H. Fortey,Swaminatha Aiyar,41,May 88,49,10
9438,41,Feb 88,F.R.J. Hervey,P.H. Schoute,41,Jul 88,50,43
9439,41,Feb 88,A. Kahn,"Prof. Cochez
R.W.D. Christie","41
41","May 88
May 88","49
49",22
9440,41,Feb 88,T.C. Simmons,R.F. Davis,41,May 88,49,48
9441,41,Feb 88,W.J. Greenstreet,Prof. Madhavarao,41,Sep 88,50,79
9442,41,Feb 88,Artemas Martin,W. Rigby,62,Jul 09,92,14
9443,41,Feb 88,A.R. Johnson,,,,,44
9444,41,Feb 88,R.W.D. Christie,R.W.D. Christie,xx,xx,49,78
9445,41,Feb 88,R. Knowles,"P.H. Schoute
W.S. Foster","xx
xx","xx
xx","50
50",48
9446,41,Feb 88,J. O’Byrne Croke,J. O’Byrne Croke,xx,xx,50,46
9447,41,Feb 88,S. Tebay,"W.J. Greenstreet
J. O’Regan","43
43","Sep 90
Sep 90","54
54",44
9448,41,Feb 88,B.F. Finkel,"B.C. Wallis
B.F. Finkel","56
56","Jul 03
Jul 03","80
80",2
9449,41,Mar 88,J.J. Sylvester,W.S. Foster,41,May 88,49,9
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
9450,41,Mar 88,S. Haughton,,,,,19
9451,41,Mar 88,W.H.H. Hudson,,,,,20
9452,41,Mar 88,E. Bordage,F.R.V. Hervey,41,Nov 88,50,51
9453,41,Mar 88,J. Neuberg,,55,U 04/02,,8
9454,41,Mar 88,B. Hanumanta Rau,P.H. Schoute,41,Sep 88,50,98
9455,41,Mar 88,Abinash Chandra Basû,"J. McMahon
Kalipada Basû","xx
xx","xx
xx","50
50",44
9456,41,Mar 88,Kalipada Basû,,54,U 10/01,,18
9457,41,Mar 88,A.M. Nash,J. Neuberg,41,Nov 88,50,87
9458,41,Mar 88,R. Swaminatha Aiyar,,,,,9
9459,41,Mar 88,R.W. Genese,"Prof. MacMahon
Prof. Ignacio Beyens","41
41","Jun 88
Jun 88","49
49",6
9460,41,Mar 88,Nilkantha Sarkar,,,,,19
9461,41,Mar 88,J. Wolstenholme,Swaminatha Aiyar,xx,xx,50,45
9462,41,Mar 88,The Editor,"Prof. Emmerich
Prof. Ignacio Beyens","41
41","May 88
May 88","49
49",41
9463,41,Mar 88,W.S.B. Woolhouse,,,,,13
9464,41,Mar 88,Col. A.R. Clarke,,60,U 09/07,,13
9465,41,Mar 88,Elizabeth Blackwood,,54,U 10/01,,8
9466,41,Mar 88,D. Biddle,,,,,48
9467,41,Mar 88,T.C. Simmons,,,,,41
9468,41,Mar 88,R.W.D. Christie,Prof. Ignacio Beyens,41,May 88,49,9
9469,41,Mar 88,W.J.C. Sharp,W.S. Foster,41,Jun 88,49,9
9470,41,Mar 88,R. Knowles,"A.W. Scott
N. Sarkar","xx
xx","xx
xx","50
50",87
9471,41,Mar 88,E.W. Symons,E.W. Symons,41,Sep 88,50,61
9472,41,Mar 88,W.J. Greenstreet,"W.J. Greenstreet
Prof. Aiyar","xx
xx","xx
xx","55
55",31
9473,41,Mar 88,J. Brill,James McMahon,xx,xx,50,44
9474,41,Mar 88,Artemas Martin,,,,,13
9475,41,Mar 88,F.R.J. Hervey,"A.M. Nesbitt
K.J. Sanjána","56
56","May 03
May 03","79
79",43
9476,41,Mar 88,B.F. Finkel,,55,U 07/02,,13
9477,41,Mar 88,Swift P. Johnson,P.H. Schoute,41,Jun 88,49,31
9478,41,Mar 88,J.J. Milne,"R. Knowles
A.W. Scott","41
41","May 88
May 88","49
49",48
9479,41,Mar 88,A. Kahn,"R. Knowles
H.L. Orchard","xx
xx","xx
xx","49
49",22
9480,41,Mar 88,A.R. Johnson,S. Sircom,43,Jan 90,53,23
9481,41,Mar 88,W.S. McCay,"W.S. McCay
D. Biddle
Prof. MacMahon","41
41
41","Jun 88
Jun 88
Jun 88","49
49
49",52
9482,41,Mar 88,S. Tebay,"W.S. Foster
Prof. Ignacio Beyens","xx
xx","xx
xx","49
49",46
9483,41,Mar 88,A. Russell,"A. Russell
Prof. Ignacio Beyens","xx
xx","xx
xx","50
50",46
9484,41,Mar 88,R.F. Davis,"G.B.M. Zerr
Prof. Mukhopadhyay
Prof. Radhakrishnan","48
48
xx","Sep 95
Sep 95
xx","64
xx
64",41
9485,41,Mar 88,H.L. Orchard,"W.J. Greenstreet
B. Chakravarti","xx
xx","xx
xx","55
55",22
9486,41,Mar 88,E.B. Elliott,,57,U 11/04,,8
9487,41,Mar 88,J. O’Byrne Croke,J. O’Byrne Croke,41,Sep 88,50,44
9488,41,Mar 88,C. Bickerdike,"Prof. Scott
R. Knowles","41
41","Jul 88
Jul 88","50
50",44
9489,41,Mar 88,Asparagus,"Asparagus
Christine Ladd Franklin","xx
xx","xx
xx","50
50",3
9490,41,Mar 88,P.H. Schoute,P.H. Schoute,42,Oct 89,52,44
9491,41,Mar 88,H.L. Orchard,"R.W.D. Christie
R. Knowles","xx
xx","xx
xx","50
50",99
9492,41,Apr 88,Sir William Thomson,,,,,19
9493,41,Apr 88,J.J. Sylvester,,55,U 11/02,,61
9494,41,Apr 88,S. Haughton,,,,,16
9495,41,Apr 88,Asutosh Mukhopâdhyây,,,,,41
9496,41,Apr 88,F.P. Matz,"A.M. Williams
J.L. Kitchin","41
41","Oct 88
Oct 88","50
50",22
9497,41,Apr 88,Abinash Chandra Basû,"R. Knowles
J.L. Kitchin","41
41","Sep 88
Sep 88","50
50",45
9498,41,Apr 88,Byomakesa Chakravarti,"A.M. Williams
J.L. Kitchin","xx
xx","xx
xx","50
50",3
9499,41,Apr 88,Ath Bijah Bhut,"W.J. Greenstreet
H.W.L. Hime","xx
xx","xx
xx","49
49",41
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
9500,41,Apr 88,Kalipada Basû,"Abinash Basû
J. MacMahon","xx
xx","xx
xx","52
52",17
9501,41,Apr 88,Prof. Emmerich,,,,,41
9502,41,Apr 88,J. Neuberg,,,,,8
9503,41,Apr 88,E. Bordage,"A.M. Williams
A.H. Lewis","41
41","Jun 88
Jun 88","49
49",22
9504,41,Apr 88,R.W. Genese,,,,,41
9505,41,Apr 88,J. Wolstenholme,D. Biddle,41,Jun 88,49,63
9506,41,Apr 88,W.H.H. Hudson,J. Wolstenholme,41,Jun 88,49,48
9507,41,Apr 88,P.H. Schoute,,55,U 05/02,,44
9508,41,Apr 88,Ignacio Beyens,F.X. de Wachter,41,Jul 88,50,41
9509,41,Apr 88,B. Hanumanta Rau,G.B.M. Zerr,51,Mar 98,69,41
9510,41,Apr 88,The Editor,,,,,13
9511,41,Apr 88,E.B. Elliott,"E.F. Elton
J.L. Kitchin","xx
xx","xx
xx","49
49",97
9512,41,Apr 88,Artemas Martin,,58,U 01/05,,13
9513,41,Apr 88,W.J.C. Sharp,James MacMahon,41,Jul 88,50,79
9514,41,Apr 88,J. O’Byrne Croke,Abinash C. Basû,xx,xx,50,46
9515,41,Apr 88,R. Holmes,"G.H. Hardy
R.F. Whitehead","56
56","Aug 03
Aug 03","80
80",6
9516,41,Apr 88,D. Biddle,W.S.B. Woolhouse,41,Jun 88,49,13
9517,41,Apr 88,Sarah Marks,,,,,18
9518,41,Apr 88,W.J. Greenstreet,,54,U 09/01,,17
9519,41,Apr 88,J. Brill,V. Madhavarao,41,Aug 88,50,17
9520,41,Apr 88,A. Kahn,"A.E. Thomas
E.F. Elton","41
41","Jul 88
Jul 88","50
50",22
9521,41,Apr 88,R.W.D. Christie,R.W.D. Christie,xx,xx,49,9
9522,41,Apr 88,A.R. Johnson,H.J. Woodall,xx,xx,63,41
9523,41,Apr 88,Asparagus,Asparagus,xx,xx,52,41
9524,41,Apr 88,J.J. Milne,"A.E. Thomas
T. Galliers","xx
xx","xx
xx","49
49",48
9525,41,Apr 88,F.R.J. Hervey,F.R.J. Hervey,41,Sep 89,52,44
9526,41,Apr 88,T.C. Simmons,,55,U 05/02,,41
9527,41,Apr 88,A. Russell,"J.L. Kitchin
B. Chakravarti","xx
xx","xx
xx","50
50",41
9528,41,Apr 88,S. Tebay,"S. Tebay
C. Cochez","xx
xx","xx
xx","50
50",46
9529,41,Apr 88,R. Knowles,"Abinash Basû
T. Galliers","41
41","Oct 88
Oct 88","50
50",45
9530,41,Apr 88,E. Rutter,"J.L. Kitchin
Sarah Marks","41
41","Oct 88
Oct 88","50
50",45
9531,41,Apr 88,H.L. Orchard,"E.F. Elton
H.L. Orchard","xx
xx","xx
xx","50
50",22
9532,41,May 88,S. Haughton,,,,,14
9533,41,May 88,J.J. Sylvester,,54,U 10/01,,23
9534,41,May 88,Asutosh Mukhopâdhyây,,,,,41
9535,41,May 88,J. Neuberg,,61,U 01/08,,8
9536,41,May 88,Abinash Chandra Basû,"D. Edwardes
Sarah Marks","xx
xx","xx
xx","50
50",56
9537,41,May 88,H. Plamenewski,Clement V. Durell,57,Jul 04,82,2
9538,41,May 88,J. Wolstenholme,"T. Galliers
G.G. Storr","xx
xx","xx
xx","51
51",48
9539,41,May 88,B. Hanumanta Rau,,55,U 10/02,,44
9540,41,May 88,Ignacio Beyens,"J. O’Byrne Croke
R. Knowles","xx
xx","xx
xx","50
50",41
9541,41,May 88,E. Bordage,Prof. Beyens,xx,xx,77,47
9542,41,May 88,P.H. Schoute,,55,U 07/02,,46
9543,41,May 88,Swaminatha Aiyar,,55,U 05/02,,10
9544,41,May 88,R.W. Genese,"W.S. Foster
R. Knowles","41
41","Jul 88
Jul 88","50
50",41
9545,41,May 88,Kalipada Basû,G.B.M. Zerr,xx,xx,58,79
9546,41,May 88,W.H.H. Hudson,J. MacMahon,41,Dec 88,50,6
9547,41,May 88,F.P. Matz,"H.J. Woodall
N. Sarkar","xx
xx","xx
xx","65
65",57
9548,41,May 88,R. Curtis,"R. Curtis
Promathanath Data","xx
xx","xx
xx","50
50",31
9549,41,May 88,The Editor,"W.S. Foster
Abinash Basû","41
41","Aug 88
Aug 88","50
50",41
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
9550,41,May 88,"N’Importe
Editor","G.B.M. Zerr
Prof. Krishnamachari","xx
xx","xx
xx","61
61",17
9551,41,May 88,R. Tucker,"H.J. Woodall
Prof. Basû","xx
xx","xx
xx","64
64",41
9552,41,May 88,D. Edwardes,S. Sircom,xx,xx,50,53
9553,41,May 88,Maurice D’Ocagne,"W.S. Foster
Belle Easton","xx
xx","xx
xx","50
50",45
9554,41,May 88,R. Knowles,"Abinash Basû
F.P. Matz","41
41","Sep 88
Sep 88","50
50",87
9555,41,May 88,A.R. Johnson,,,,,6
9556,41,May 88,A. Russell,A. Russell,xx,xx,50,41
9557,41,May 88,H.L. Orchard,"R. Knowles
Sarah Marks","xx
xx","xx
xx","50
50",22
9558,41,May 88,H. Fortey,H. Fortey,xx,xx,52,22
9559,41,May 88,A.E. Thomas,,56,U 04/03,,25
9560,41,May 88,J. O’Byrne Croke,J. O’Byrne Croke,xx,xx,50,17
9561,41,May 88,W.J.C. Sharp,"W.J.C. Sharp
D. Edwardes","xx
xx","xx
xx","49
49",46
9562,41,May 88,E.B. Elliott,A.H. Nash,41,Jul 88,50,79
9563,41,May 88,Artemas Martin,Artemas Martin,41,Sep 88,50,9
9564,41,May 88,W.J. Greenstreet,W.J. Greenstreet,41,Oct 88,50,41
9565,41,May 88,R.W.D. Christie,,,,,9
9566,41,May 88,D. Biddle,,,,,20
9567,41,May 88,T.C. Simmons,C.E. Youngman,xx,xx,89,47
9568,41,May 88,B.F. Finkel,,,,,14
9569,41,May 88,Asparagus,A.M. Nash,41,Aug 88,50,79
9570,41,May 88,J. Brill,"W.S. Forster
Prof. Ignacio Beyens","xx
xx","xx
xx","50
50",46
9571,41,Jun 88,J.J. Sylvester,W.S. Foster,41,Aug 88,50,9
9572,41,Jun 88,S. Haughton,,55,U 11/02,,15
9573,41,Jun 88,W.H.H. Hudson,"T. Galliers
W.H.H. Hudson","xx
xx","xx
xx","51
51",17
9574,41,Jun 88,Ath Bijah Bhut,,57,U 05/04,,9
9575,41,Jun 88,J. Malet,"W.S. McCay
J. Malet","42
xx","Jan 89
xx","51
50",76
9576,41,Jun 88,Prof. Mannheim,Prince C. de Polignac,41,Aug 88,50,44
9577,41,Jun 88,R.W. Genese,"J. Young
Sarah Marks","41
41","Aug 88
Aug 88","50
50",45
9578,41,Jun 88,E. Bordage,,,,,41
9579,41,Jun 88,J. Wolstenholme,"H.J. Woodall
Prof. Radhakrishnan","xx
xx","xx
xx","65
65",67
9580,41,Jun 88,B. Hanumanta Rau,,,,,41
9581,41,Jun 88,Prof. M. Bhattacharya,,,,,44
9582,41,Jun 88,Kalipada Basû,,,,,41
9583,41,Jun 88,J. Neuberg,"F.X. de Wachter
J. Young","41
41","Aug 88
Aug 88","50
50",17
9584,41,Jun 88,Swaminatha Aiyar,,55,U 05/02,,41
9585,41,Jun 88,Nilkantha Sarkar,"J. Young
W.J. Greenstreet","41
41","Sep 88
Sep 88","50
50",41
9586,41,Jun 88,Byomakesa Chakravarti,Artemas Martin,42,Jan 89,51,14
9587,41,Jun 88,The Editor,"J.L. Kitchin
J. Wolstenholme","41
xx","Dec 88
xx","50
50",44
9588,41,Jun 88,Charles L. Dodgson,"T.C. Simmons
L. Tanner","41
41","Jul 88
Jul 88","50
50",13
9589,41,Jun 88,R. Tucker,"R. Knowles
T. Galliers","xx
xx","xx
xx","50
50",48
9590,41,Jun 88,A.R. Russell,"J. Young
J.L. Kitchin","xx
xx","xx
xx","50
50",41
9591,41,Jun 88,W.J. Greenstreet,"Emily Perrin
Rosa Whapham","xx
xx","xx
xx","50
50",41
9592,41,Jun 88,R.W.D. Christie,"J. Young
J.L. Kitchin","41
41","Aug 88
Aug 88","50
50",41
9593,41,Jun 88,A.R. Johnson,,,,,6
9594,41,Jun 88,R. Knowles,"Emily Perrin
J. Young","41
41","Aug 88
Aug 88","50
50",86
9595,41,Jun 88,Asparagus,J. Wolstenholme,41,Sep 88,50,44
9596,41,Jun 88,T.C. Simmons,"T.C. Simmons
Prof. Emmerich","41
41","Aug 88
Aug 88","50
50",41
9597,41,Jun 88,W.J.C. Sharp,,56,U 10/03,,24
9598,41,Jun 88,J. O’Byrne Croke,"J. O’Byrne Croke
A. Droz-Farney","xx
xx","xx
xx","50
50",44
9599,41,Jun 88,D. Edwardes,"Emily Perrin
J. Young","41
41","Aug 88
Aug 88","50
50",44
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
9600,41,Jun 88,B.F. Finkel,,,,,46
9601,41,Jun 88,Artemas Martin,,,,,8
9602,41,Jun 88,E. Rutter,"J. Young
Sarah Marks","xx
xx","xx
xx","50
50",18
9603,41,Jun 88,J. Brill,J. Brill,41,Oct 88,50,6
9604,41,Jun 88,Flora H. Jackson,"Rosa H. Whapham
J.L. Kitchin","xx
xx","xx
xx","50
50",41
9605,41,Jun 88,H.L. Orchard,,60,U 05/07,,11
9606,41,Jun 88,Belle Easton,"J.L. Kitchin
Belle Easton","xx
xx","xx
xx","51
51",22
9607,41,Jun 88,Sarah Marks,"Emily Perrin
A. Gordon","xx
xx","xx
xx","55
55",46
9608,41,Jun 88,S. Tebay,"R.W.D. Christie
R.W.D. Christie (2nd)
S. Tebay","xx
41
41","xx
Oct 88
Oct 88","49
50
50",9
9609,41,Jul 88,J.J. Sylvester,W.S. Foster,42,Apr 89,51,9
9610,41,Jul 88,S. Haughton,,,,,92
