,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14304,52,Aug 99,C.E. Hillyer,,,,,48
14305,52,Aug 99,H.J. Woodall,"A. Cunningham
H.J. Woodall","xx
xx","xx
xx","73
73",29
14306,52,Sep 99,G.B. Mathews,H.W. Curjel,52,Dec 99,72,96
14307,52,Sep 99,Prof. Neuberg,"H.W. Curjel
F.H. Peachell
A. Droz-Farny","xx
xx
xx","xx
xx
xx","73
73
73",41
14308,52,Sep 99,E.J. Nanson,,,,,46
14309,52,Sep 99,Prof. Cochez,"A. Droz-Farny
H.W. Curjel
J. Cullen","xx
xx
xx","xx
xx
xx","74
74
74",48
14310,52,Sep 99,K.J. Sanjána,,,,,44
14311,52,Sep 99,U.C. Ghosh,A. Droz-Farny,53,Mar 00,73,41
14312,52,Sep 99,N.L. Bhattacharyya,"A.F. van der Heyden
H.W. Curjel
J. Cullen","53
53
53","Nov 00
Nov 00
Nov 00","74
74
74",48
14313,52,Sep 99,D. Biddle,,,,,8
14314,52,Sep 99,R. Tucker,R. Tucker,xx,xx,72,44
14315,52,Sep 99,B.N. Cama,B.N. Cama,53,Sep 00,74,48
14316,52,Sep 99,R.F. Davis,,,,,41
14317,52,Sep 99,G.H. Hardy,G.H. Hardy,53,Mar 00,73,6
14318,52,Sep 99,H. MacColl,H.W. Curjel,xx,xx,72,22
14319,52,Sep 99,T. Mitcheson,Constance Marks,52,Dec 99,72,22
14320,52,Sep 99,J.J. Barniville,K.J. Sanjána,xx,xx,75,61
14321,52,Sep 99,R.F. Muirhead,,,,,12
14322,52,Sep 99,W.C. Stanham,Kela Deva Rau,xx,xx,73,41
14323,52,Sep 99,V. Daniel,V. Daniel,xx,xx,72,3
14324,2,Sep 99,W.S. Cooney,W.S. Cooney,52,Dec 99,72,47
14325,52,Sep 99,R. Knowles,"F.H. Peachell
H.J. Woodall","53
53","Jun 00
Jun 00","73
73",61
14326,52,Sep 99,H.A. Webb,,,,,48
14327,52,Sep 99,R.D. Christie,Allan Cunningham,53,Feb 00,73,9
14328,52,Sep 99,George Scott,"H.W. Curjel
A. Cunningham","xx
xx","xx
xx","73
73",41
14329,52,Sep 99,J.A. Third,J.A. Third,53,Dec 00,74,41
14330,52,Sep 99,R. Chartres,J. Cullen,52,Dec 99,72,14
14331,52,Sep 99,H.W. Curjel,,,,,61
14332,52,Sep 99,M.W. Crofton,"G.H. Hardy
Allan Cunningham","52
52","Dec 99
Dec 99","72
72",9
14333,52,Oct 99,G.B. Mathews,,,,,25
14334,52,Oct 99,Prof. Neuberg,"G. Birtwistle
F.H. Peachell","52
52","Dec 99
Dec 99","xx
xx",48
14335,52,Oct 99,E.J. Nanson,,68,U 10/15,,6
14336,52,Oct 99,Prof. Cochez,"J. Cullen
H.W. Curjel
K.J. Sanjána","xx
xx
xx","xx
xx
xx","73
73
73",48
14337,52,Oct 99,S. Sircom,,,,,18
14338,52,Oct 99,K.J. Sanjána,G.N. Bates,xx,xx,74,41
14339,52,Oct 99,U.C. Ghosh,"G. Birtwistle
H.W. Curjel","53
53","Jan 00
Jan 00","73
73",20
14340,52,Oct 99,D. Biddle,,,,,22
14341,52,Oct 99,J.A. Third,J. Cullen,52,Dec 99,72,45
14342,52,Oct 99,R.F. Davis,"F.L. Ward
W.S. Cooney","xx
xx","xx
xx","73
73",41
14343,52,Oct 99,W.C. Stanham,,,,,41
14344,52,Oct 99,J.J. Barniville,K.J. Sanjána,xx,xx,74,61
14345,52,Oct 99,R.W.D. Christie,,,,,9
14346,52,Oct 99,I. Arnold,I. Arnold,53,Jan 00,73,17
14347,52,Oct 99,R. Knowles,"H.W. Curjel
J.H. Taylor","xx
xx","xx
xx","73
73",48
14348,52,Oct 99,James S. Lawson,"J.H. Taylor
Robert Bryant","53
53","Jan 00
Jan 00","73
73",47
14349,52,Oct 99,Salutation,H.W. Curjel,53,Jan 00,73,41
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14350,52,Oct 99,N. Bhattacharyya,"J.H. Taylor
F.H. Peachell","53
53","Jun 00
Jun 00","73
73",41
14351,52,Oct 99,T. Mitcheson,"T. Roach
T. Mitcheson","53
53","Jan 00
Jan 00","73
73",61
14352,52,Oct 99,J. Gilbert Smyly,,,,,48
14353,52,Oct 99,"Allan Cunningham
[Continuation of 14133]",A. Cunningham,xx,xx,73,9
14354,52,Oct 99,H.W. Curjel,"G. Birtwistle
F.H. Peachell
J.H. Taylor","52
52
xx","Dec 99
Dec 99
xx","72
72
72",86
14355,52,Oct 99,J. Cullen,F.E. Relton,67,Apr 14,101,66
14356,52,Oct 99,R.C. Archibald,,,,,6
14357,52,Oct 99,H.L. Orchard,T. Mitcheson,xx,xx,73,61
14358,52,Oct 99,H.J. Woodall,,,,,17
14359,52,Oct 99,W.H. Salmon,"J. Cullen
W.H. Salmon
R.C. Archibald","xx
xx
xx","xx
xx
xx","73
73
73",53
14360,52,Nov 99,G.B. Mathews,,,,,23
14361,52,Nov 99,E. Lemoine,"A.F. van der Heyden
H.W. Curjel","53
53","Apr 00
Apr 00","73
73",41
14362,52,Nov 99,S. Sircom,"T. Wiggins
H.W. Curjel","xx
xx","xx
xx","73
73",44
14363,52,Nov 99,Prof. Neuberg,"A. Droz-Farny
H.W. Curjel","53
53","May 00
May 00","73
73",44
14364,52,Nov 99,K.J. Sanjána,L.E. Reay,xx,xx,73,3
14365,52,Nov 99,Prof. Cochez,"R.P. Paranjpye
K.J. Sanjána","53
53","Feb 00
Apr 00","73
73",87
14366,52,Nov 99,U.C. Ghosh,,,,,17
14367,52,Nov 99,N. Bhattacharyya,H.W. Curjel,xx,xx,74,9
14368,52,Nov 99,D. Biddle,"T. Roach
R.P. Paranjpye","53
53","Jun 00
Jun 00","73
73",22
14369,52,Nov 99,R. Tucker,R. Tucker,xx,xx,73,48
14370,52,Nov 99,R.F. Davis,,,,,44
14371,52,Nov 99,J.A. Third,,,,,45
14372,52,Nov 99,R.C. Archibald,R.C. Archibald,53,Sep 00,74,44
14373,52,Nov 99,C.E. McVicker,,,,,41
14374,52,Nov 99,G.H. Hardy,,,,,53
14375,52,Nov 99,H. MacColl,H. MacColl,54,Dec 01,76,13
14376,52,Nov 99,A.F. Van der Heyden,"L.E. Reay
R.P. Paranjpye","53
53","Feb 00
Feb 00","73
73",41
14377,52,Nov 99,E.W. Rees,E.W. Rees,53,Jun 00,73,41
14378,52,Nov 99,F.H. Peachell,K.G.P. Aiyar,53,May 00,73,86
14379,52,Nov 99,J.J. Barniville,"G.D. Wilson
K.J. Sanjána","xx
xx","xx
xx","75
75",61
14380,52,Nov 99,R.W.D. Christie,"A. Cunningham
R.W.D. Christie","xx
xx","xx
xx","73
73",9
14381,52,Nov 99,R. Knowles,H.W. Curjel,xx,xx,73,87
14382,52,Nov 99,I. Arnold,"I. Arnold
C. Joss","53
53","Feb 00
Feb 00","73
73",47
14383,52,Nov 99,Thomas Savage,,,,,41
14384,52,Nov 99,W.H. Salmon,W.H. Salmon,xx,xx,74,44
14385,52,Nov 99,H.W. Curjel,,,,,45
14386,52,Nov 99,J. Cullen,W.N. Bailey,xx,xx,110,6
14387,52,Nov 99,Allan Cunningham,A. Cunningham,xx,xx,75,9
14388,52,Nov 99,T. Roach,T. Mitcheson,xx,xx,73,41
14389,52,Nov 99,A.M. Wilcox,"T. Wiggins
L.E. Reay","53
53","Mar 00
Mar 00","73
73",41
14390,52,Dec 99,G.B. Mathews,,,,,6
14391,52,Dec 99,E. Lemoine,J. Cullen,53,Jun 00,73,41
14392,52,Dec 99,S. Sircom,,,,,18
14393,52,Dec 99,Prof. Neuberg,J. Cullen,xx,xx,73,75
14394,52,Dec 99,Thomas Savage,H. MacColl,53,Sep 00,74,62
14395,52,Dec 99,Prof. Cochez,,68,U 10/15,,44
14396,52,Dec 99,K.J. Sanjána,,,,,41
14397,52,Dec 99,U.C. Ghosh,"J.H. Taylor
H.W. Curjel","53
53","May 00
May 00","73
73",41
14398,52,Dec 99,D. Biddle,H.W. Curjel,xx,xx,75,41
14399,52,Dec 99,R. Tucker,"W.S. Cooney
R. Tucker
K.J. Sanjána","xx
xx
xx","xx
xx
xx","73
73
73",41
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14400,52,Dec 99,R.F. Davis,R.F. Davis,xx,xx,74,9
14401,52,Dec 99,W.A. Whitworth,,68,U 10/15,,13
14402,52,Dec 99,R.C. Archibald,R.C. Archibald,56,Mar 03,74,44
14403,52,Dec 99,R.P. Paranjpye,,66,U 07/13,,6
14404,52,Dec 99,G.H. Hardy,,66,U 07/13,,53
14405,52,Dec 99,H. MacColl,H. MacColl,xx,xx,77,7
14406,52,Dec 99,H.J. Woodall,,,,,20
14407,52,Dec 99,T. Mitcheson,"T. Wiggins
W.J. Greenstreet","xx
xx","xx
xx","74
74",41
14408,52,Dec 99,E.W. Rees,E.W. Rees,xx,xx,75,41
14409,52,Dec 99,F.H. Peachell,"H.W. Curjel
T. Roach","53
xx","Mar 00
xx","73
73",52
14410,52,Dec 99,T. Wiggins,"J.G. Smith
W.J. Greenstreet
G.D. Wilson","53
53
53","Jul 00
Jul 00
Jul 00","74
74
74",47
14411,52,Dec 99,Alpha,J. Hammond,xx,xx,107,51
14412,52,Dec 99,H.A. Webb,"J.G. Smith
W.J. Greenstreet","53
53","Oct 00
Oct 00","74
74",41
14413,52,Dec 99,R.W.D. Christie,"A. Cunningham
R.W.D. Christie","xx
xx","xx
xx","74
74",9
14414,52,Dec 99,I. Arnold,"T. Roach
G.D. Wilson","53
53","May 00
May 00","73
73",79
14415,52,Dec 99,R. Knowles,"G.D. Wilson
A. Droz-Farny
G.G. Morrice","54
54
54","Jan 01
Jan 01
Jan 01","75
75
75",41
14416,52,Dec 99,Ignacio Beyens,"A. Droz-Farny
H.W. Curjel","53
53","Jun 00
Jun 00","73
73",17
14417,52,Dec 99,J.A. Third,J. Cullen,53,Mar 00,73,44
14418,52,Dec 99,C.E. Bickmore,"H.W. Curjel
C.E. Bickmore","xx
xx","xx
xx","73
73",9
14419,52,Dec 99,Allan Cunningham,A. Cunningham,xx,xx,74,9
14420,53,Jan 00,G.B. Mathews,,67,U 01/14,,9
14421,53,Jan 00,Ignacio Beyens,"A. Droz-Farny
H.W. Curjel
George Scott","54
54
54","Jan 01
Jan 01
Jan 01","75
75
75",44
14422,53,Jan 00,E. Lemoine,C.E. Youngman,54,Apr 01,75,41
14423,53,Jan 00,K.J. Sanjána,,,,,41
14424,53,Jan 00,Prof. Neuberg,"K.J. Sanjána
A. Droz-Farny
H.W. Curjel","53
53
53","Jul 00
Jul 00
Jul 00","74
74
74",44
14425,53,Jan 00,U.C. Ghosh,"H.W. Curjel
Constance I. Marks","53
53","Sep 00
Sep 00","74
74",6
14426,53,Jan 00,Prof. Cochez,,,,,44
14427,53,Jan 00,H.L. Orchard,,66,U 08/13,,86
14428,53,Jan 00,N. Bhattacharyya,,,,,79
14429,53,Jan 00,D. Biddle,,,,,9
14430,53,Jan 00,J.A. Third,"A. Droz-Farny
K.J. Sanjána","53
53","Oct 00
Oct 00","74
74",45
14431,53,Jan 00,W.A. Whitworth,,,,,94
14432,53,Jan 00,R. Tucker,"R. Tucker
Constance I. Marks
F.H. Peachell","53
53
53","Sep 00
Sep 00
Sep 00","74
74
74",48
14433,53,Jan 00,R.F. Davis,,,,,41
14434,53,Jan 00,Edward V. Huntington,R.C. Archibald,xx,xx,74,79
14435,53,Jan 00,R.C. Archibald,,67,U 01/14,,79
14436,53,Jan 00,T. Roach,"A.F. Van der Heyden
H.W. Curjel","xx
xx","xx
xx","74
74",41
14437,53,Jan 00,R.P. Paranjpye,"K.J. Sanjána
A. Droz-Farny","xx
xx","xx
xx","74
74",45
14438,53,Jan 00,G.H. Hardy,,,,,6
1449,53,Jan 00,H. MacColl,H. MacColl,xx,xx,74,8
14440,53,Jan 00,F.H. Peachell,,66,U 08/13,,101
14441,53,Jan 00,T. Mitcheson,"T. Roach
T. Mitcheson","xx
xx","xx
xx","74
74",41
14442,53,Jan 00,J.J. Barniville,K.J. Sanjána,xx,xx,76,61
14443,53,Jan 00,R. Knowles,A. Droz-Farny,53,Jul 00,74,87
14444,53,Jan 00,P. Milnes,"R.P. Paranjpye
K.J. Sanjána
H.W. Curjel","53
53
xx","Jul 00
Jul 00
xx","74
74
74",45
14445,53,Jan 00,J. Cullen,"Allan Cunningham
H.W. Curjel","53
53","Jul 00
Jul 00","74
74",9
14446,53,Jan 00,D. Edwardes,,,,,6
14447,53,Jan 00,H.W. Curjel,H.W. Curjel,xx,xx,74,6
14448,53,Jan 00,V. Srinivasa Rangachari,George Scott,53,Mar 00,73,74
14449,53,Jan 00,Paul Gibson,"R.P. Paranjpye
Paul Gibson","xx
xx","xx
xx","74
74",9
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14450,53,Feb 00,G.B. Mathews,,,,,68
14451,53,Feb 00,Prof. Neuberg,,,,,79
14452,53,Feb 00,U.C. Ghosh,"R. Tucker
A.F. Van der Heyden","xx
xx","xx
xx","74
74",41
14453,53,Feb 00,A. Droz-Farny,"J. Cullen
Jan de Vries","xx
xx","xx
xx","74
74",47
14454,53,Feb 00,K.J. Sanjána,"H.W. Curjel
Allan Cunningham","53
53","Aug 00
Aug 00","74
74",9
14455,53,Feb 00,Prof. Cochez,T. Roach,xx,xx,74,79
14456,53,Feb 00,N. Bhattacharyya,H.W. Curjel,xx,xx,74,17
14445,53,Feb 00,D. Biddle,,,,,9
14458,53,Feb 00,J.A. Third,"J. Cullen
G.N. Bates","53
53","Jul 00
Jul 00","74
74",84
14459,53,Feb 00,R. Tucker,R. Tucker,53,May 00,73,48
14460,53,Feb 00,R.F. Davis,"F.H. Peachell
R. Tucker","xx
xx","xx
xx","74
74",44
14461,53,Feb 00,W.A. Whitworth,"H.W. Curjel
R. Chartres","53
53","Sep 00
Sep 00","74
74",14
14462,53,Feb 00,G.D. Wilson,,67,U 06/14,,61
14463,53,Feb 00,R.C. Archibald,K.J. Sanjána,53,Oct 00,74,79
14464,53,Feb 00,E.V. Huntington,R.C. Archibald,53,Sep 00,74,84
14465,53,Feb 00,T. Roach,"R. Tucker
L.E. Reay","53
53","Apr 00
Apr 00","73
73",48
14466,53,Feb 00,A.M. Wilcox,"Prince C. de Polignac
J.H. Taylor","53
53","Apr 00
Apr 00","73
73",52
14467,53,Feb 00,G.H. Hardy,G.H. Hardy,53,Nov 00,74,6
14468,53,Feb 00,R.P. Paranjpye,,66,U 08/13,,6
14469,53,Feb 00,H. MacColl,H. MacColl,xx,xx,75,13
14470,53,Feb 00,J.J. Barniville,J.J. Barniville,67,Sep 14,102,64
14471,53,Feb 00,Allan Cunningham,Allan Cunningham,53,May 00,73,9
14472,53,Feb 00,R.W.D. Christie,A. Cunningham,xx,xx,73,9
14473,53,Feb 00,W.S. Cooney,W.S. Cooney,53,Dec 00,74,47
14474,53,Feb 00,R. Knowles,R. Tucker,53,Jul 00,74,48
14475,53,Feb 00,A. George,J.H. Taylor,53,Apr 00,73,52
14476,53,Feb 00,E.J. Nanson,"J. Blaikie
L.E. Reay","53
53","Jul 00
Jul 00","74
74",2
14477,53,Feb 00,C.E. Bickmore,"J.H. Taylor
A. Cunningham","xx
xx","xx
xx","73
73",28
14478,53,Feb 00,T. Mitcheson,"R. Tucker
F.H. Peachell","53
53","Oct 00
Oct 00","74
74",86
14479,53,Feb 00,Salutation,"J.H. Taylor (ps)
T. Roach (ps)
G.W. Preston (ps)","53
53
53","Sep 00
Sep 00
Sep 00","74
74
74",41
14480,53,Mar 00,G.B. Mathews,,,,,31
14481,53,Mar 00,H.M. Taylor,H.M. Taylor,53,Aug 00,74,41
14482,53,Mar 00,Prof. Neuberg,"K.J. Sanjána
H.W. Curjel","xx
xx","xx
xx","74
74",31
14483,53,Mar 00,S. Sircom,,66,U 06/13,,18
14484,53,Mar 00,A. Droz-Farny,"L.E. Reay
H.W. Curjel
K.J. Sanjána
J.H. Taylor
F.H. Peachell","xx
xx
xx
xx
xx","xx
xx
xx
xx
xx","74
74
74
74
74",48
14485,53,Mar 00,K.J. Sanjána,"R. Chartres
Constance I. Marks
A. Cunningham","xx
xx
xx","xx
xx
xx","75
75
75",22
14486,53,Mar 00,Prof. Cochez,,,,,79
14487,53,Mar 00,J.A. Third,,,,,44
14488,53,Mar 00,U.C. Ghosh,W.J. Greenstreet,xx,xx,75,44
14489,53,Mar 00,N. Bhattacharyya,W.J. Greenstreet,xx,xx,75,41
14490,53,Mar 00,D. Biddle,,,,,9
14491,53,Mar 00,R. Tucker,"J.H. Taylor
R. Tucker","xx
xx","xx
xx","74
74",41
14492,53,Mar 00,R.F. Davis,"Constance I. Marks
R.F. Davis","54
xx","Jul 01
xx","76
76",45
14493,53,Mar 00,J.H Taylor,"W.L. Thomson
J.H. Taylor","53
53","Jul 00
Jul 00","74
74",41
14494,53,Mar 00,T. Roach,"R. Chartres
L.E. Reay","xx
xx","xx
xx","74
74",10
14495,53,Mar 00,R.C. Archibald,"R.C. Archibald
H.M. Taylor
J.H. Taylor
K.J. Sanjána","xx
xx
xx
xx","xx
xx
xx
xx","74
74
74
74",79
14496,53,Mar 00,G.H. Hardy,H.W. Curjel,xx,xx,74,57
14497,53,Mar 00,R.P. Paranjpye,,,,,43
14498,53,Mar 00,Hugh MacColl,,,,,7
14499,53,Mar 00,Allan Cunningham,"J. Cullen
H.W. Curjel
Allan Cunningham","53
53
53","Jul 00
Jul 00
Jul 00","74
74
74",9
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14500,53,Mar 00,G.D. Wilson,"A.M. Nesbitt
W.N. Bailey
C.V.L. Lycett","xx
xx
xx","xx
xx
xx","100
100
100",64
14501,53,Mar 00,T. Wiggins,"J.H. Taylor
F.H. Peachell
Jan de Vries","53
53
53","Jul 00
Jul 00
Jul 00","74
74
74",52
14502,53,Mar 00,J.J. Barniville,,,,,64
14503,53,Mar 00,R.W.D. Christie,"R.W.D. Christie
A. Cunningham","xx
xx","xx
xx","74
74",23
14504,53,Mar 00,R. Knowles,"A. Droz-Farny
J.H. Taylor","53
53","Sep 00
Sep 00","74
74",48
14505,53,Mar 00,Anon,C.W. Adams,66,Aug 13,100,17
14506,53,Mar 00,J. Cullen,J. Cullen,xx,xx,73,9
14507,53,Mar 00,E.V. Huntington,"S. Ganguli
E.R. Hamilton","66
66","Nov 13
Nov 13","100
100",6
14508,53,Mar 00,W.H Salmon,"W.H. Salmon
H.W. Curjel","xx
xx","xx
xx","74
74",75
14509,53,Mar 00,I. Arnold,"J.H. Taylor
H.W. Curjel","xx
xx","xx
xx","74
74",41
14510,53,Apr 00,G.B. Mathews,,66,U 07/13,,6
14511,53,Apr 00,John C. Malet,"John C. Malet
H.W. Curjel
K.J. Sanjána
G.H. Hardy","53
53
53
53","Aug 00
Aug 00
Aug 00
Aug 00","74
74
74
74",22
14512,53,Apr 00,Prof. Neuberg,"H.W. Curjel
Constance I. Marks","53
53","Jul 00
Jul 00","74
74",41
14513,53,Apr 00,F. Morley,,,,,52
14514,53,Apr 00,Prof. Cochez,,,,,79
14515,53,Apr 00,J.A. Third,"C.E. Youngman
G.N. Bates","54
xx","Jul 01
xx","76
74",44
14516,53,Apr 00,Jan de Vries,Jan de Vries,53,Jul 00,74,45
14517,53,Apr 00,K.J. Sanjána,,,,,41
14518,53,Apr 00,A. Goldenberg,"J. Blaikie
T. Roach","xx
xx","xx
xx","74
74",22
14519,53,Apr 00,U.C. Ghosh,Allan Cunningham,53,Dec 00,74,61
14520,53,Apr 00,N. Bhattacharyya,"T. Roach
R. Chartres","53
53","Oct 00
Oct 00","74
74",41
14521,53,Apr 00,D. Biddle,A. Cunningham,xx,,75,9
14522,53,Apr 00,J.H. Taylor,"J.H. Taylor
K.J. Sanjána","53
53","Oct 00
Oct 00","74
74",41
14523,53,Apr 00,R. Tucker,R. Tucker,53,Jan 01,75,41
14524,53,Apr 00,R.F. Davis,F.H. Peachell,xx,xx,74,41
14525,53,Apr 00,J. Macleod,"Constance I. Marks
J. Macleod","xx
xx","xx
xx","74
74",41
14526,53,Apr 00,R.C. Archibald,"R.C. Archibald
J.H. Taylor","xx
xx","xx
xx","74
74",79
14527,53,Apr 00,G.H. Hardy,,,,,6
14528,53,Apr 00,R.P. Paranjpye,G.D. Wilson,xx,xx,74,43
14529,53,Apr 00,Allan Cunningham,A. Cunningham,xx,xx,74,9
14530,53,Apr 00,R.W.D. Christie,"R.W.D. Christie
Allan Cunningham
H.J. Woodall","54
54
54","Feb 01
Feb 01
Fe b 01","75
75
75",9
14531,53,Apr 00,J.J. Barniville,,,,,61
14532,53,Apr 00,J. Cullen,K.J. Sanjána (ps),53,Aug 00,74,45
14533,53,Apr 00,T. Wiggins,A. Cunningham,xx,xx,75,12
14534,53,Apr 00,W.S. Cooney,W.S. Cooney,53,Aug 00,74,41
14535,53,Apr 00,R. Knowles,"K.J. Sanjána
W.J. Greenstreet","xx
xx","xx
xx","75
75",48
14536,53,Apr 00,I. Arnold,"F.H. Peachell
V. Ragunath Rau
W.J. Greenstreet","53
53
53","Nov 00
Nov 00
Nov 00","74
74
74",41
14537,53,Apr 00,R. Chartres,R. Chartres,xx,xx,77,13
14538,53,Apr 00,Salutation,"Salutation
H.W. Curjel (Jointly)","53
53","Nov 00
Nov 00","74
74",41
14539,53,Apr 00,H.L. Orchard,F.J. Turton,67,Feb 14,101,9
14540,53,May 00,G.B. Mathews,H.W. Curjel,xx,xx,74,6
14541,53,May 00,John C. Malet,"J.C. Malet
H.W. Curjel","53
53","Nov 00
Nov 00","74
74",22
14542,53,May 00,E. Lemoine,C.E. Youngman,xx,xx,77,87
14543,53,May 00,Prof. Morley,H.W. Curjel,53,Nov 00,74,46
14544,53,May 00,A. Droz-Farny,,"66
68","U 08/13
U 11/15",,79
14545,53,May 00,K.J. Sanjána,C.E. Youngman,xx,xx,106,44
14546,53,May 00,Prof. Neuberg,"R.P. Paranjpye
Ignacio Beyens","53
53","Nov 00
Nov 00","74
74",41
14547,53,May 00,H.L. Orchard,"H.W. Curjel
Allan Cunningham","53
53","Nov 00
Nov 00","74
74",9
14548,53,May 00,Prof. Cochez,,,,,44
14549,53,May 00,J.A. Third,J. Cullen,53,Dec 00,74,45
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14550,53,May 00,U.C. Ghosh,,66,U 07/13,,20
14551,53,May 00,N. Bhattacharyya,,,,,6
14552,53,May 00,D. Biddle,J. Cullen,54,Feb 01,75,9
14553,53,May 00,R. Tucker,"F.H. Peachell
W.J. Greenstreet","54
54","May 01
May 01","75
75",48
14554,53,May 00,R.F. Davis,C.E. McVicker,xx,xx,74,45
14555,53,May 00,G.H. Hardy,,,,,6
14556,53,May 00,R.P. Paranjpye,H.W. Curjel,xx,xx,75,79
14557,53,May 00,H. MacColl,,,,,7
14558,53,May 00,J. Cullen,J. Cullen,xx,xx,75,9
14559,53,May 00,Allan Cunningham,A. Cunningham,xx,xx,75,9
14560,53,May 00,R.W.D. Christie,"T. Roach
Allan Cunningham
R.W.D. Christie","54
54
xx","Jan 01
Jan 01
xx","75
75
75",41p
14561,53,May 00,J.J. Barniville,,,,,64
14562,53,May 00,J.W. Mellor,,,,,8
14563,53,May 00,R. Knowles,"R.P. Paranjpye
G.D. Wilson","xx
xx","xx
xx","74
74",48
14564,53,May 00,R. Chartres,R. Chartres,54,Jan 01,75,14
14565,53,May 00,Salutation,F.H. Peachell,54,Apr 01,75,41
14566,53,May 00,R.J. Dallas,R.J. Dallas,xx,xx,75,22
14567,53,May 00,H.W. Curjel,"W.F. Beard
M.P. Meshenberg","68
68","May 15
May 15","103
xx",77
14568,53,Jun 00,G.B. Mathews,W.N. Bailey (2 sols),xx,xx,110,9
14569,53,Jun 00,J.C. Malet,"J.C. Malet
H.W. Curjel","54
54","Jan 01
Jan 01","75
75",22
14570,53,Jun 00,Prof. Neuberg,,,,,46
14571,53,Jun 00,Prof. Morley,,"67
68","U 05/14
U 10/15",,6
14572,53,Jun 00,E. Lemoine,"R.F. Davis
K.J. Sanjána","54
54","Jan 01
Jan 01","75
75",41
14573,53,Jun 00,E.J. Nanson,"T. Roach
H.W. Curjel
L.E. Reay","xx
xx
xx","xx
xx
xx","75
75
75",3
14574,53,Jun 00,A. Droz-Farny,"K.J. Sanjána
W.J. Greenstreet","xx
xx","xx
xx","75
75",41
14575,53,Jun 00,J.A. Third,C.E. Youngman,55,Apr 02,77,41
14576,53,Jun 00,Prof. Cochez,V. Ragunath Rau,54,Mar 01,75,79
14577,53,Jun 00,H.L. Orchard,"K.J. Sanjána
T. Roach
J.J. Barniville","54
54
54","Feb 01
Feb 01
Feb 01","75
75
75",61
14578,53,Jun 00,K.J. Sanjána,,,,,7
14579,53,Jun 00,N. Bhattacharyya,"F.L. Ward
J. Cullen","54
54","Jan 01
Jan 01","75
75",86
14580,53,Jun 00,U.C. Ghosh,,,,,9
14581,53,Jun 00,D. Biddle,,66,U 07/13,,13
14582,53,Jun 00,R. Tucker,,,,,41
14583,53,Jun 00,J. Macleod,"Panchapagesa Aiyar
Constance I. Marks","54
54","Feb 01
Feb 01","75
75",41
14584,53,Jun 00,R.F. Davis,"F.L. Ward
L.E. Reay","54
54","Jun 01
Jun 01","75
75",41
14585,53,Jun 00,J.H. Taylor,J.H. Taylor,54,May 01,75,41
14586,53,Jun 00,R.C. Archibald,K.J. Sanjána,54,xx,75,79
14587,53,Jun 00,G.H. Hardy,M.A. Giblett,xx,xx,107,76
14588,53,Jun 00,R.P. Paranjpye,R.P. Paranjpe,xx,xx,75,9
14589,53,Jun 00,J. Cullen,K.J. Sanjána,54,Feb 01,75,21
14590,53,Jun 00,G.D. Wilson,K.J. Sanjána,xx,xx,75,45
14591,53,Jun 00,E.W. Rees,,67,U 06/14,,47
14592,53,Jun 00,Allan Cunningham,Allan Cunningham,54,Feb 01,75,78
14593,53,Jun 00,R.W.D. Christie,R.W.D. Christie,xx,xx,75,9
14594,53,Jun 00,V. Daniel,"V. Daniel
Panchapagesa Aiyar","54
54","Jan 01
Jan 01","75
75",41
14595,53,Jun 00,R. Knowles,W.J. Greenstreet,xx,xx,75,41
14596,53,Jul 00,G.B. Mathews,,,,,22
14597,53,Jul 00,Prof. Neuberg,"Jan de Vries
K.J. Sanjána","54
54","Apr 01
Apr 01","75
75",87
14598,53,Jul 00,Prof. Morley,,67,U 01/14,,17
14599,53,Jul 00,Prof. Cochez,,,,,44
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
14600,53,Jul 00,E.J. Nanson,,,,,45
14601,53,Jul 00,K.J. Sanjána,θ.β.,54,May 01,75,15
14602,53,Jul 00,N. Bhattacharyya,Constance I. Marks,54,Jun 01,75,86
14603,53,Jul 00,J.A. Third,Ernest M. Anderson,54,Apr 01,75,45
14604,53,Jul 00,U.C. Ghosh,W.J. Greenstreet,xx,xx,75,45
14605,53,Jul 00,D. Biddle,J. Cullen,xx,xx,75,75
14606,53,Jul 00,R. Tucker,"R.P. Paranjpye
T. Roach","54
54","Mar 01
Mar 01","75
75",41
14607,53,Jul 00,W.A. Whitworth,"Jan de Vries
H.W. Curjel","xx
xx","xx
xx","75
75",9
14608,53,Jul 00,E.V. Huntington,,,,,79
