,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
12300,47,Apr 94,Prof. Neuberg,"A. Droz-Farny
H.W. Curjel","xx
xx","xx
xx","63
63",9
12301,47,Apr 94,A. Droz-Farny,,64,U 01/11,,44
12302,47,Apr 94,W.K. Clifford,W.J. Greenstreet,xx,xx,82,44
12303,47,Apr 94,Prof. de Rocquigny,"H.W. Curjel
B. Chakravarti
Prof. Steggall
T.W. Chaundy","xx
xx
xx
xx","xx
xx
xx
xx","63
63
95
95",9
12304,47,Apr 94,Prof. Mukhopadhyay,"H.W. Curjel
Prof Bhattacharya","xx
xx","xx
xx","63
63",10
12305,47,Apr 94,Ramachandra Row,H.W. Curjel,xx,xx,63,9
12306,47,Apr 94,Prof. Mandart,"A. Droz-Farny
W.J. Dobbs","47
47","Aug 94
Aug 94","62
62",54
12307,47,Apr 94,Prof. Barisien,"A. Droz-Farny
K.J. Sanjána","xx
xx","xx
xx","63
63",44
12308,47,Apr 94,Prof. Holt,,,,,10
12309,47,Apr 94,Editor,,,,,10p
12310,47,Apr 94,Quivis,,,,,46
12311,47,Apr 94,R.F. Davis,,,,,45
12312,47,Apr 94,W.J. Greenstreet,"A. Droz-Farny
Prof. Mukhopadhyay","xx
xx","xx
xx","62
62",44
12313,47,Apr 94,J.H. Grace,E.J. Nanson,64,Apr 11,95,44
12314,47,Apr 94,J. Brill,,,,,6
12315,47,Apr 94,D. Biddle,"J.J. Barniville
T. Savage","xx
xx","xx
xx","61
61",22
12316,47,Apr 94,W.J.C. Sharp,"H.W. Curjel
N. Sarkar","xx
xx","xx
xx","63
63",25
12317,47,Apr 94,H.J. Woodall,,,,,48
12318,47,Apr 94,W.W. Taylor,,64,U 01/11,,48
12319,47,Apr 94,C.E. Hillyer,C.E. Hillyer,47,Dec 94,62,45
12320,47,Apr 94,R. Chartres,"R. Chartres
B. Chakravarti","47
47","Aug 94
Aug 94","62
62",79
12321,47,Apr 94,J. Banks,,,,,20
12322,47,Apr 94,W.J. Dobbs,"A. Droz-Farny
Ignacio Beyens
Prof. Bhattacharya","47
47
xx","Jun 94
Jun 94
xx","61
xx
61",41
12323,47,Apr 94,J.J. Barniville,"J.J. Barniville
T. Roach","xx
xx","xx
xx","62
62",61
12324,47,Apr 94,F.S. Macaulay,F.S. Macaulay,47,Aug 94,62,47
12325,47,Apr 94,R. Knowles,"W.J. Dobbs
A. Droz-Farny","47
47","Aug 94
Aug 94","62
62",45
12326,47,May 94,J.J. Sylvester,,,,,17
12327,47,May 94,S. Haughton,,65,U 11/12,,18
12328,47,May 94,E. Lampe,"F. Phillips
C.W. Adams","xx
xx","xx
xx","99
99",15
12329,47,May 94,Prof. Neuberg,"C. Morgan
H.W. Curjel","47
47","Jul 94
Jul 94","62
62",41
12330,47,May 94,W.K. Clifford,,,,,46
12331,47,May 94,P.H. Schoute,,66,U 11/13,,10
12332,47,May 94,H.L. Orchard,,,,,9
12333,47,May 94,V. Ramaswami Aiyar,,64,U 04/11,,6
12334,47,May 94,Prof. Baldwin,,,,,17
12335,47,May 94,W.H.H. Hudson,,,,,1
12336,47,May 94,Prof. Brocard,,,,,48
12337,47,May 94,C. Hermite,"K.J. Sanjána
Prof. Mukhopadhyay","49
49","May 96
May 96","65
65",53
12338,47,May 94,Prof. Whitaker,"H.W. Curjel
M. Brierley","xx
xx","xx
xx","63
63",15
12339,47,May 94,Lecta Miller,,,,,13
12340,47,May 94,Prof. Kibler,,,,,1
12341,47,May 94,Prof. Déprez,,,,,48
12342,47,May 94,Prof. Veyre,"A. Droz-Farny
H.W. Curjel","47
47","Aug 94
Aug 94","62
62",41
12343,47,May 94,G.B.M. Zerr,J. Hammond,xx,xx,105,22
12344,47,May 94,Prof. Morley,D. Edwardes,63,Nov 10,94,44
12345,47,May 94,Editor,,,,,8
12346,47,May 94,R.F. Davis,R.L. Hippisley,65,May 12,97,44
12347,47,May 94,W.J. Greenstreet,"A. Droz-Farny
Prof. Bhattacharya","xx
xx","xx
xx","62
62",86
12348,47,May 94,J.H. Grace,"H.W. Curjel
N. Sarkar","xx
xx","xx
xx","62
62",44
12349,47,May 94,D. Biddle,D. Biddle,47,Jul 94,62,22
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
12350,47,May 94,H.J. Woodall,,,,,18
12351,47,May 94,W.W. Taylor,,,,,10
12352,47,May 94,C.E. Hillyer,"W.J. Dobbs
H.W. Curjel","47
47","Jul 94
Jul 94","62
62",41
12353,47,May 94,R. Chartres,"W.J. Dobbs
Ignacio Beyens","47
47","Oct 94
Oct 94","62
62",48
12354,47,May 94,W.J. Dobbs,,,,,41
12355,47,May 94,J.W. Russell,J.W. Russell,xx,xx,62,8
12356,47,May 94,Col. A.R. Clarke,,64,U 04/11,,46
12357,47,May 94,T.P. Kirkman,,,,,10
12358,47,May 94,T.C. Simmons,T.C. Simmons,47,Jul 94,62,8
12359,47,May 94,Hugh MacColl,,64,U 03/11,,13
12360,47,May 94,Artemas Martin,H.W. Curjel,xx,xx,62,13
12361,47,May 94,G.S. Carr,,58,U 06/05,,6
12362,47,May 94,J.A. Calderhead,"T. Savage
W.J. Greenstreet","47
47","Aug 94
Aug 94","62
62",41
12363,47,May 94,S. Tebay,"Prof. Aiyar
S. Tebay","xx
xx","xx
xx","63
63",13
12364,47,May 94,F.M. Sparks,"C.W. Adams
T. Worrall","xx
xx","xx
xx","97
97",46
12365,47,May 94,R.H.W. Whapham,"R.H.W. Whapham
B. Chakravarti","xx
xx","xx
xx","62
62",22
12366,47,May 94,F.R.J. Hervey,,64,U 12/11,,17
12367,47,May 94,R. Tucker,,,,,41
12368,47,May 94,J. Macleod,"W.J. Dobbs
Prof. Bhattacharya","47
xx","Jul 94
xx","62
62",86
12369,47,Jun 94,J.J. Sylvester,W.J. Greenstreet,xx,xx,78,44
12370,47,Jun 94,S. Haughton,,,,,11
12371,47,Jun 94,E. Lampe,"H. Fortey
H.W. Curjel","47
47","Sep 94
Sep 94","62
62",79
12372,47,Jun 94,Prof. Neuberg,"H.W. Curjel
A. Droz-Farny","47
47","Aug 94
Aug 94","62
62",44
12373,47,Jun 94,V. Ramaswami Aiyar,P.T. Stephenson,xx,xx,99,44
12374,47,Jun 94,W.H.H. Hudson,"T. Savage
W.P. Winter","xx
xx","xx
xx","62
62",1
12375,47,Jun 94,Prof. Whitaker,"A.M. Nesbitt
Julian Julian
W.J. Ashdown","63
63
63","Oct 10
Oct 10
Oct 10","94
94
94",46
12376,47,Jun 94,Lecta Miller,,64,U 11/11,,41
12377,47,Jun 94,Prof. Morley,"H.W. Curjel
F.X. de Wachter","xx
xx","xx
xx","63
63",44
12378,47,Jun 94,A. Droz-Farny,"E. Lampe
H.W. Curjel","47
47","Sep 94
Sep 94","62
62",87
12379,47,Jun 94,G.B.M. Zerr,W.F. Beard,xx,xx,96,22
12380,47,Jun 94,Prof. Fouché,"A. Droz-Farny
H.W. Curjel","47
47","Oct 94*
Oct 94","62
62",44
12381,47,Jun 94,H.L. Orchard,,64,U 01/11,,11
12382,47,Jun 94,Editor,Morgan Brierley,54,Feb 01,75,47
12383,47,Jun 94,R.F. Davis,"H.W. Curjel
Prof. Mukhopadhyay","47
xx","Aug 94
xx","62
62",48
12384,47,Jun 94,W.J. Greenstreet,"W.J. Greenstreet
K.J. Sanjána","xx
xx","xx
xx","63
63",44
12385,47,Jun 94,D. Biddle,,,,,22
12386,47,Jun 94,H.J. Woodall,"H.J. Woodall
H.J. Woodall (2ndsol)","47
48","Oct 94
May 95","62
63",47
12387,47,Jun 94,W.W. Taylor,E.G. Hogg,xx,xx,100,44
12388,47,Jun 94,W.J. Dobbs,C.W. Adams,66,Feb 13,99,17
12389,47,Jun 94,J.W. Russell,"H. Fortey
Prof. Mukhopadhyay","47
47","Aug 94
Aug 94","62
62",44
12390,47,Jun 94,S. Tebay,"A. Martin
H.W. Curjel
M. Brierley","xx
xx
xx","xx
xx
xx","62
62
67",9
12391,47,Jun 94,J. Hammond,"W.N. Bailey
S.F. Kirby","xx
xx","xx
xx","110
110",44
12392,47,Jun 94,R. Knowles,"F.G.W. Brown
B.C. Wallis
C.M. Ross
W.H. Rees","63
63
63
63","Feb 10
Feb 10
Feb 10
Feb 10","93
93
93
93",41
12393,47,Jun 94,J. Macleod,"J. Macleod
K.J. Sanjána
Prof. Krishnachandra","48
48
xx","Apr 95
Apr 95
xx","63
xx
63",4
12394,47,Jun 94,R. Tucker,"T. Roach
K.J. Sanjána","xx
xx","xx
xx","63
63",25
12395,47,Jun 94,E. Galassi,"T. Savage
Prof. Bhattacharya","xx
xx","xx
xx","62
62",22
12396,47,Jun 94,F.S. Macaulay,,,,,47
12397,47,Jun 94,G.E. Crawford,"J.H. Hooker
J.L. Kitchin","48
48","Apr 95
Apr 95","63
63",41
12398,47,Jun 94,H.D. Drury,E. Fenwick,xx,xx,110,41
12399,47,Jun 94,J. Brill,S. Sircom,xx,xx,69,18
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
12400,47,Jun 94,D. Edwardes,,,,,20
12401,47,Jun 94,J. Griffiths,,,,,44
12402,47,Jun 94,J.J. Barniville,"T. Roach
K.J. Sanjána","xx
xx","xx
xx","63
63",61
12403,47,Jun 94,I. Arnold,"R.C. Abbott
Prof. Morel","xx
xx","xx
xx","62
62",74
12404,47,Jun 94,T.R. Terry,,64,U 02/11,,17
12405,47,Jun 94,B. Reynolds,,,,,41
12406,47,Jul 94,J.J. Sylvester,T.W. Chaundy,xx,xx,96,6
12407,47,Jul 94,S. Haughton,,66,U 10/13,,18
12408,47,Jul 94,E. Lampe,,,,,46
12409,47,Jul 94,Prof. Neuberg,"A. Droz-Farny
P.H. Schoute
K.J. Sanjána","47
47
xx","Oct 94
Oct 94
xx","62
xx
62",48
12410,47,Jul 94,V. Ramaswami Aiyar,,66,U 09/13,,46
12411,47,Jul 94,W.H.H. Hudson,"R. Chartres
Prof. Bhattacharya","xx
xx","xx
xx","63
63",46
12412,47,Jul 94,Lecta Miller,"R. Chartres
F.M. Shields","xx
xx","xx
xx","63
63",2
12413,47,Jul 94,Prof. Morley,"P.H. Schoute
Prof. Mukhopadhyay","xx
xx","xx
xx","63
63",8
12414,47,Jul 94,A. Droz-Farny,"P.H. Schoute
N. Sarkar","47
47","Sep 94
Sep 94","62
62",54
12415,47,Jul 94,H.L. Orchard,,64,U 11/11,,16
12416,47,Jul 94,Prof. Heaton,"P.H. Schoute
Prof. Morel","xx
xx","xx
xx","63
63",46
12417,47,Jul 94,Prof. Hayward,R.W.D. Christie,xx,xx,69,9
,,,,,,,,
12418,47,Jul 94,Prof. Draughton,"D. Biddle
Prof. Mukhopadhyay
R. Chartres
K.J. Sanjána","47
47
47
47","Sep 94
Sep 94
Nov 94
Nov 94","62
62
62
62",46
12419,47,Jul 94,Prof. Morel,"P.H. Schoute
Prof. Bhattacharya","47
47","Sep 94
Sep 94","62
62",41
12420,47,Jul 94,Ignacio Beyens,"T. Savage
Prof. Morel
B. Chakrivarti","47
47
xx","Nov 94
Nov 94
xx","62
xx
62",41
12421,47,Jul 94,P.H. Schoute,,64,U 02/11,,46
12422,47,Jul 94,K.J. Sanjána,"H.W. Curjel
K.J. Sanjána
A. Droz-Farny
Ignacio Beyens","47
47
xx
xx","Dec 94
Dec 94
xx
xx","62
62
63
63",41
12423,47,Jul 94,Prof. Russo,"W.J. Greenstreet
R. Chartres","47
47","Sep 94
Sep 94","62
62",41
12424,47,Jul 94,Editor,"A. Droz-Farny
Prof. Mukhopadhyay","47
47","Sep 94
Sep 94","62
62",41
12425,47,Jul 94,R. Tucker,"R. Tucker
M. Brierley","xx
xx","xx
xx","63
63",41
12426,47,Jul 94,H.J. Woodall,"R.J. Dallas
H. Fortey","xx
xx","xx
xx","63
63",23
12427,47,Jul 94,H.D. Drury,"K.J. Sanjána
N. Sarkar
R. Chartres
F.X. de Wachter","48
48
xx
xx","Jun 95
Jun 95
xx
xx","63
63
63
63",47
12428,47,Jul 94,J. Griffiths,,,,,41
12429,47,Jul 94,D. Biddle,"F. Phillips
Henry Riddell
W.J. Ashdown","66
66
66","Nov 13
Nov 13
Nov 13","100
100
100",41
12430,47,Jul 94,H. Orpeur,"H. Orpeur
Prof. Mukhopadhyay","47
47","Oct 94
Oct 94","62
62",79
12431,47,Jul 94,T.C. Simmons,,,,,8
12432,47,Jul 94,I. Arnold,"M. Brierley
R. Chartres","47
47","Sep 94
Sep 94","62
62",47
12433,47,Jul 94,J.W. Russell,,,,,43
12434,47,Jul 94,W.W. Taylor,K.J. Sanjána,xx,xx,109,44
12435,47,Jul 94,M. Brierley,,,,,41
12436,47,Jul 94,R. Knowles,"R. Chartres
F.P. Matz
K.J. Sanjána
B. Chakravarti
Prof. Krishnachandra","47
47
48
48
xx","Nov 94
Nov 94
Feb 95
Feb 95
xx","62
62
63
xx
63",41
12437,47,Jul 94,S. Tebay,"S. Tebay
A. Martin","xx
66","xx
May 13","68
99",9
12438,47,Aug 94,J.J. Sylvester,,,,,44
12439,47,Aug 94,S. Haughton,,63,U 07/10,,15
12440,47,Aug 94,Ramachandra Row,,,,,12
12441,47,Aug 94,V. Ramaswami Aiyar,,,,,41
12442,47,Aug 94,K.J. Sanjána,"W.J. Dobbs
A. Droz-Farny","47
47","Nov 94
Nov 94","62
62",41
12443,47,Aug 94,E. Lampe,"K.J. Sanjána
Prof. Bhattacharya","47
47","Dec 94
Dec 94","62
62",20
12444,,MISSING,,,,,,
12445,47,Aug 94,Prof. Neuberg,,,,,44
12446,47,Aug 94,Prof. Duporcq,T. Worrall,xx,xx,99,41
12447,47,Aug 94,F.M. Shields,,,,,92
12448,47,Aug 94,E. Catalan,"H.J. Woodall
E. Lampe","xx
xx","xx
xx","65
65",22
12449,47,Aug 94,H.L. Orchard,,,,,17
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
12450,47,Aug 94,A. Droz-Farny,,,,,44
12451,47,Aug 94,Editor,"A. Droz-Farny
W.J. Dobbs","47
47","Nov 94
Nov 94","62
62",41
12452,47,Aug 94,D. Biddle,,,,,8
12453,47,Aug 94,T.C. Simmons,"T.R. Terry
K.J. Sanjána","47
47","Nov 94
Nov 94","62
62",13Δ
12454,47,Aug 94,T.R. Terry,"A.M. Nesbitt
K.J. Sanjána","xx
xx","xx
xx","109
110",18
12455,47,Aug 94,J. Griffiths,C.E. Youngman,xx,xx,100,41
12456,47,Aug 94,H.J. Woodall,,,,,92
12457,47,Aug 94,W.J. Dobbs,K.V. Natesa Aiyar,xx,xx,96,46
12458,47,Aug 94,R. Tucker,"A. Droz-Farny
Prof. Bhattacharya","48
48","Sep 95
Sep 95","64
64",41
12459,47,Aug 94,I. Arnold,"R. Chartres
I. Arnold
Prof. Bhattacharya","48
48
xx","Sep 95
Sep 95
xx","64
xx
64",47
12460,47,Aug 94,J.W. Russell,J.W. Russell,xx,xx,63,45
12461,47,Aug 94,W.W. Taylor,,63,U 10/10,,22
12462,47,Aug 94,C.E. Hillyer,"C.E. Hillyer
Prof. Mukhopadhyay","47
47","Nov 94
Nov 94","62
62",44
12463,47,Aug 94,M. Brierley,"T. Savage
K.J. Sanjána","47
47","Dec 94
Dec 94","62
62",41
12464,47,Aug 94,J.J. Barniville,"T. Roach
Prof. Gopalachanar","xx
xx","xx
xx","64
64",61
12465,47,Aug 94,S. Tebay,,66,U 10/13,,9
12466,47,Aug 94,J. Burke,"A. Droz-Farny
K.J. Sanjána","47
47","Nov 94
Nov 94","62
62",44
12467,47,Aug 94,Hugh MacColl,,66,U 04/13,,13Δ
12468,47,Aug 94,Elizabeth Blackwood,,,,,13
12469,47,Sep 94,J.J. Sylvester,,,,,10
12470,47,Sep 94,S. Haughton,,,,,19
12471,47,Sep 94,K.J. Sanjána,K.J. Sanjána,xx,xx,77,41
12472,47,Sep 94,E. Lampe,,92,U 06/09,,48
12473,47,Sep 94,Prof. Neuberg,"D. Biddle
H.W. Curjel","47
47","Nov 94
Nov 94","62
62",44
12474,47,Sep 94,Prof. Duporcq,"H.W. Curjel
K.J. Sanjána","xx
xx","xx
xx","64
64",9
12475,47,Sep 94,Prof. Morel,"T. Savage
H.W. Curjel","48
48","Feb 95
Feb 95","63
63",41
12476,47,Sep 94,F.M. Shields,"T. Savage
Morgan Brierley","48
48","Feb 95
Feb 95","63
63",41
12477,47,Sep 94,W.H.H. Hudson,,,,,1
12478,47,Sep 94,Editor,,,,,18
12479,47,Sep 94,D. Biddle,C.W. Adams,65,Jun 12,97,14
12480,47,Sep 94,H.J. Woodall,,,,,48
12481,47,Sep 94,S. Andrade,"S. Andrade
Prof. Bhattacharya","47
47","Nov 94
Nov 94","62
62",10
12482,47,Sep 94,I. Arnold,"H.W. Curjel
D. Biddle","47
47","Nov 94
Nov 94","62
62",41
12483,47,Sep 94,J.J. Barniville,"K.J. Sanjána
H.W. Curjel","48
48","May 95
May 95","63
63",61
12484,47,Sep 94,T. Roach,"J.J. Barniville
H.W. Curjel","xx
xx","xx
xx","63
63",61
12485,47,Sep 94,R. Knowles,"C. Bickerdike
A. Droz-Farny","48
48","Jun 95
Jun 95","63
63",86
12486,47,Sep 94,S. Tebay,"H.W. Curjel
K.J. Sanjána","xx
xx","xx
xx","64
64",75
12487,47,Sep 94,H.W. Segar,"P.H. Schoute
E. Lampe","47
47","Dec 94
xx","62
62",64
12488,47,Sep 94,J.J. Walker,,,,,43
12489,47,Sep 94,T.R. Terry,,,,,17
12490,47,Sep 94,R.W.D. Christie,,,,,9
12491,47,Sep 94,F.S. Macaulay,,,,,47
12492,47,Sep 94,T.C. Simmons,H. Fortey,xx,xx,63,8
12493,47,Sep 94,M. Brierley,"D. Biddle
W.J. Dobbs","47
47","Nov 94
Nov 94","62
62",47
12494,47,Sep 94,D. Edwardes,S. Sircom,52,Feb 99,71,53
12495,47,Sep 94,J. O’Byrne Croke,,,,,12
12496,47,Sep 94,T.P. Kirkman,T.P. Kirkman,47,Dec 94,62,22
12497,47,Sep 94,J. Griffiths,,,,,41
12498,47,Sep 94,R. Tucker,"A. Droz-Farny
K.J. Sanjána","48
48","Oct 95
Oct 95","64
64",41
12499,47,Oct 84,J.J. Sylvester,,,,,23
,,,,,,,,
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
12500,47,Oct 94,S. Haughton,,,,,20
12501,47,Oct 94,E. Lampe,,64,U 02/11,,46
12502,47,Oct 94,Prof. Neuberg,"H.W. Curjel
Prof. Bhattacharya","xx
xx","xx
xx","63
63",53
12503,47,Oct 94,F.P. Matz,,92,U 04/09,,13
12504,47,Oct 94,A. Droz-Farny,,,,,48
12505,47,Oct 94,Prof. Myers,,63,U 07/10,,8
12506,47,Oct 94,F.X. de Wachter,A. Droz-Farny,47,Dec 94,62,41
12507,47,Oct 94,Prof. Beverage,"D. Biddle
H.J. Curjel","48
48","Feb 95
Feb 95","63
63",14
12508,47,Oct 94,K.J Sanjána,"A. Droz-Farny
B. Chakravarti","xx
xx","xx
xx","64
64",41
12509,47,Oct 94,Prof. Finkel,,,,,14
12510,47,Oct 94,W.H.H. Hudson,"T. Savage
B.T. Brierley","xx
xx","xx
xx","63
63",1
12511,47,Oct 94,Prof. Morel,"H.W. Curjel
N. Sarkar","48
xx","Jan 95
xx","63
63",41
12512,47,Oct 94,Prof. Taylor,,,,,41
12513,47,Oct 94,Prof. Lacord,"W.J. Dobbs
J. Savage","48
48","Feb 95
Feb 95","63
63",41
12514,47,Oct 94,Prof. Black,,,,,2
12515,47,Oct 94,Prof. Déprez,"H.W. Curjel
Prof. Bhattacharya","xx
xx","xx
xx","64
64",51
12516,47,Oct 94,F.M. Shields,"D. Biddle
T. Savage
J.L. Kitchin","xx
xx
xx","xx
xx
xx","63
63
63",10
12517,47,Oct 94,M. D’Ocagne,,,,,41
12518,47,Oct 94,Prof. Russo,W.J. Greenstreet,xx,xx,82,41
12519,47,Oct 94,Prof. Bernés,"A. Droz-Farny
F.P. Matz
Prof. Mukhopadhyay","47
47
xx","Dec 94
Dec 94
xx","62
xx
62",44
12520,47,Oct 94,Editor,"D.T. Griffiths
M. Brierley
R.F. Davis","48
48
xx","Feb 95
Feb 95
xx","63
63
63",9
12521,47,Oct 94,D. Biddle,D. Biddle,xx,xx,100,41
12522,47,Oct 94,H.J. Woodall,J.J. Barniville,64,Jan 11,95,61
12523,47,Oct 94,W.J. Dobbs,"H.W. Curjel
Prof. Aiyar","48
48","Mar 95
Mar 95","63
63",6
12524,47,Oct 94,J. O’Byrne Croke,"J. O’Byrne Croke
B. Chakravarti","48
48","Feb 95
Feb 95","63
63",16
12525,47,Oct 94,C.E. Hillyer,"D.T. Griffiths
B. Chakravarti
C.E. Hillyer","48
48
xx","Jan 95
Jan 95
xx","63
63
63",41
12526,47,Oct 94,F.G. Taylor,"W.F. Beard
A.M. Nesbitt","xx
xx","xx
xx","96
96",2
12527,47,Oct 94,I. Arnold,I. Arnold,48,Jul 95,64,17
12528,47,Oct 94,R. Chartres,R. Chartres,48,Aug 95,64,41
12529,47,Oct 94,R. Knowles,,,,,48
12530,47,Oct 94,T.P. Kirkman,T.P. Kirkman,47,Dec 94,62,22
12531,47,Oct 94,S. Tebay,"A. Martin
D.T. Griffiths","48
48","Feb 95
Feb 95","63
63",9
12532,47,Oct 94,R. Tucker,"A. Droz-Farny
Prof. Bhattacharya","xx
xx","xx
xx","63
63",25
12533,47,Oct 94,J. Barniville,"H.W. Curjel
T. Roach","xx
xx","xx
xx","63
63",61
12534,47,Nov 94,J.J. Sylvester,,,,,41
12535,47,Nov 94,S. Haughton,,65,U 04/12,,15
12536,47,Nov 94,E. Lampe,,,,,44
12537,47,Nov 94,H.L. Orchard,"D.T. Griffiths
N. Sarkar","xx
xx","xx
xx","63
63",17
12538,47,Nov 94,R.W. Genese,,,,,44
12539,47,Nov 94,W.H.H. Hudson,"T. Savage
Prof. Aiyar","xx
xx","xx
xx","63
63",2
12540,47,Nov 94,Prof. Foote,,,,,1
12541,47,Nov 94,Prof. Draughton,,,,,8
12542,47,Nov 94,J.W.F. Scheffer,"Prof. Colaw
Prof. Mukhopadhyay","49
49","Sep 96
Sep 96","66
66",52
12543,47,Nov 94,F.P. Matz,J.M. Colaw,xx,xx,68,46
12544,47,Nov 94,Prof. Poiters,,66,U 09/13,,22
12545,47,Nov 94,Prof. Sévoz,"A. Droz-Farny
K.J. Sanjána","48
48","Mar 95
Mar 95","63
63",41
12546,47,Nov 94,S.H. Wright,C. Bickerdike,54,Sep 01,76,92
12547,47,Nov 94,Prof. Newton,"Prof. Colaw
Prof. Krishnamacharry","xx
xx","xx
xx","66
66",46
12548,47,Nov 94,Prof. Sanjána,"Prof. Sanjána
Krishmachandra De","49
49","May 96
May 96","65
65",15
12549,47,Nov 94,Prof. Neuberg,"W.J. Dobbs
A. Droz-Farny","48
48","Feb 95
Feb 95","63
63",84
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
12550,47,Nov 94,A.E.A. Williams,"C.W. Bourne
K.J. Sanjána","48
48","Feb 95
Feb 95","63
63",47
12551,47,Nov 94,Prof. Droz-Farny,W.J. Greenstreet,54,Jul 01,76,41
12552,47,Nov 94,F.M. Shields,,,,,2
12553,47,Nov 94,Prof. Verbessern,"A. Droz-Farny
H.W. Curjel","48
48","May 95
May 95","63
63",44
12554,47,Nov 94,Editor,,,,,41
12555,47,Nov 94,T.P. Kirkman,,,,,9
12556,47,Nov 94,H.J. Woodall,"T.P. Kirkman
Prof. Aiyar
S. Sircom","48
48
xx","Feb 95
Feb 95
xx","63
63
69",22
12557,47,Nov 94,R. Tucker,,,,,48
12558,47,Nov 94,D. Biddle,D. Biddle,48,Mar 95,63,22
12559,47,Nov 94,T. Roach,"H.W. Curjel
D.T. Griffiths","48
48","Feb 95
Feb 95","63
63",61
12560,47,Nov 94,W.J. Dobbs,"A. Droz-Farny
H.W. Curjel","48
48","Mar 95
Mar 95","63
63",44
12561,47,Nov 94,C.E. Hillyer,C.E. Hillyer,53,Sep 00,74,44
12562,47,Nov 94,T.C. Simmons,,,,,48
12563,47,Nov 94,T.R. Terry,,,,,17
12564,47,Nov 94,I. Arnold,"D. Biddle
C. Bickerdike","48
48","Feb 95
Feb 95","63
63",47
12565,47,Nov 94,Artemas Martin,,64,U 10/11,,7
12566,47,Nov 94,E.M. Langley,,,,,41
12567,47,Nov 94,R. Lachlan,"A. Droz-Farny
K.J. Sanjána","48
48","Mar 95
Mar 95","63
63",43
12568,47,Nov 94,G.G. Taylor,"H.W. Curjel
N. Sarkar","xx
xx","xx
xx","63
63",23
12569,47,Nov 94,J. Griffiths,,,,,41
12570,47,Dec 94,J.J. Sylvester,,,,,17
12571,47,Dec 94,S. Haughton,"C. Bickerdike
Prof. Bhattacharya","48
48","Mar 95
Mar 95","63
63",92
12572,47,Dec 94,W.H.H. Hudson,"H.J. Woodall
Prof. Aiyar","xx
xx","xx
xx","63
63",2
12573,47,Dec 94,K.J. Sanjána,"K.J. Sanjána
E. Lampe","xx
xx","xx
xx","64
64",48
12574,47,Dec 94,F.M. Shields,,,,,1
12575,47,Dec 94,Prof. Morley,"L.J. Rogers
R. Goormaghtigh","xx
xx","xx
xx","105
105",44
12576,47,Dec 94,E. Lampe,,,,,48
12577,47,Dec 94,Benjamin Finkel,H.J. Woodall,xx,xx,63,10
12578,47,Dec 94,G.B.M. Zerr,"K.J. Sanjána
Prof. Aiyar
Prof. Bhattacharya","48
48
xx","Apr 95
Apr 95
xx","63
xx
63",79
12579,47,Dec 94,F.P. Matz,,,,,14
12580,47,Dec 94,Prof. Morel,,,,,46
12581,47,Dec 94,Prof. Neuberg,F.E. Relton,65,Jul 12,98,6
12582,47,Dec 94,A. Droz-Farny,"H.W. Curjel
B. Chakravarti","48
48","Feb 95
Feb 95","63
63",84
12583,47,Dec 94,Prof. Déprez,,,,,46
12584,47,Dec 94,Prof. Draughton,,,,,13
12585,47,Dec 94,P.H. Schoute,,,,,44
12586,47,Dec 94,Editor,"K.J. Sanjána
Prof. Bhattacharya","48
48","Jun 95
Jun 95","63
63",41
12587,47,Dec 94,T.P. Kirkman,,,,,9
12588,47,Dec 94,D. Biddle,,,,,70
12589,47,Dec 94,J.J. Milne,,65,U 04/12,,45
12590,47,Dec 94,R. Tucker,"K.J. Sanjána
R. Tucker","48
48","Mar 95
Mar 95","63
63",41
12591,47,Dec 94,A.S. Eve,Norman Alliston,xx,xx,106,2
12592,47,Dec 94,T. Roach,"K.J. Sanjána
H.W. Curjel","xx
xx","xx
xx","64
64",61
12593,47,Dec 94,H. Fortey,H. Fortey,xx,xx,63,10
12594,47,Dec 94,S. Tebay,S. Tebay,48,Apr 95,63,92
12595,47,Dec 94,I. Arnold,"Beatrice A. Ward
B. Chakravarti","xx
xx","xx
xx","63
63",20
12596,47,Dec 94,N’Importe,,,,,1
12597,47,Dec 94,J. Griffiths,,,,,41
12598,47,Dec 94,W.J. Dobbs,"W.J. Dobbs
Prof. Mukhopadhyay","49
49","Aug 96
Aug 96","66
66",11
12599,47,Dec 94,T.R. Terry,"J. Blaikie
C.W. Adams
W.N. Bailey","67
67
67","Jun 14
Jun 14
Jun 14","101
101
101",17
,,,,,,,,
,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE
